CD_SETOR,APOND
351630905000528,3516309005
351630905000529,3516309003
351630905000530,3516309003
351630905000532,3516309008
351630905000533,3516309005
351630905000535,3516309008
351630905000536,3516309005
351630905000537,3516309005
351630905000539,3516309005
351630905000540,3516309005
351630905000541,3516309008
351630905000542,3516309008
351630905000543,3516309005
351630905000544,3516309004
351630905000545,3516309004
351630905000546,3516309008
351630905000547,3516309008
351630905000548,3516309008
351630905000549,3516309008
351630905000550,3516309005
351630905000551,3516309005
351630905000552,3516309005
351630905000553,3516309005
351630905000554,3516309005
351630905000555,3516309005
351630905000556,3516309005
351630905000557,3516309005
351630905000558,3516309005
351630905000559,3516309008
351630905000560,3516309001
351630905000561,3516309007
351630905000562,3516309008
